"","Date","MaxTemp.degF.","MinTemp.degF.","Precip.inches.","TempSource","PrecipSource"
"1356","7/18/1966",91,71,0,"Cedar Weather Station","Cedar Weather Station"
"1357","7/19/1966",87,63,0,"Cedar Weather Station","Cedar Weather Station"
"1358","7/20/1966",75,46,0,"Cedar Weather Station","Cedar Weather Station"
"1359","7/21/1966",82,48,0,"Cedar Weather Station","Cedar Weather Station"
"1360","7/22/1966",81,61,0,"Cedar Weather Station","Cedar Weather Station"
"1361","7/23/1966",84,57,0,"Cedar Weather Station","Cedar Weather Station"
"1362","7/24/1966",88,58,0.02,"Cedar Weather Station","Cedar Weather Station"
"1363","7/25/1966",93,70,0,"Cedar Weather Station","Cedar Weather Station"
"1364","7/26/1966",92,69,0,"Cedar Weather Station","Cedar Weather Station"
"1365","7/27/1966",87,60,0,"Cedar Weather Station","Cedar Weather Station"
"1366","7/28/1966",84,59,0.02,"Cedar Weather Station","Cedar Weather Station"
"1367","7/29/1966",84,58,0,"Cedar Weather Station","Cedar Weather Station"
"1368","7/30/1966",87,54,0,"Cedar Weather Station","Cedar Weather Station"
"1369","7/31/1966",89,62,0,"Cedar Weather Station","Cedar Weather Station"
"1370","8/1/1966",87,67,0.45,"Cedar Weather Station","Cedar Weather Station"
"1371","8/2/1966",80,53,0,"Cedar Weather Station","Cedar Weather Station"
"1372","8/3/1966",82,53,0,"Cedar Weather Station","Cedar Weather Station"
"1373","8/4/1966",83,56,0,"Cedar Weather Station","Cedar Weather Station"
"1374","8/5/1966",90,61,0,"Cedar Weather Station","Cedar Weather Station"
"1375","8/6/1966",88,63,0.3,"Cedar Weather Station","Cedar Weather Station"
"1376","8/7/1966",74,62,0.18,"Cedar Weather Station","Cedar Weather Station"
"1377","8/8/1966",74,54,0.02,"Cedar Weather Station","Cedar Weather Station"
"1378","8/9/1966",75,49,0.16,"Cedar Weather Station","Cedar Weather Station"
"1379","8/10/1966",73,47,0,"Cedar Weather Station","Cedar Weather Station"
"1380","8/11/1966",72,49,0,"Cedar Weather Station","Cedar Weather Station"
"1381","8/12/1966",80,44,0,"Cedar Weather Station","Cedar Weather Station"
"1382","8/13/1966",77,59,1.04,"Cedar Weather Station","Cedar Weather Station"
"1383","8/14/1966",73,59,0.03,"Cedar Weather Station","Cedar Weather Station"
"1384","8/15/1966",69,58,0.21,"Cedar Weather Station","Cedar Weather Station"
"1385","8/16/1966",84,49,0.02,"Cedar Weather Station","Cedar Weather Station"
"1386","8/17/1966",89,57,0.12,"Cedar Weather Station","Cedar Weather Station"
"1387","8/18/1966",80,50,0,"Cedar Weather Station","Cedar Weather Station"
"1388","8/19/1966",70,47,0,"Cedar Weather Station","Cedar Weather Station"
"1389","8/20/1966",64,54,0.09,"Cedar Weather Station","Cedar Weather Station"
"1390","8/21/1966",58,51,1.62,"Cedar Weather Station","Cedar Weather Station"
"1391","8/22/1966",65,55,0.03,"Cedar Weather Station","Cedar Weather Station"
"1392","8/23/1966",69,47,0.01,"Cedar Weather Station","Cedar Weather Station"
"1393","8/24/1966",74,48,0,"Cedar Weather Station","Cedar Weather Station"
"1394","8/25/1966",83,54,0,"Cedar Weather Station","Cedar Weather Station"
"1395","8/26/1966",85,51,0,"Cedar Weather Station","Cedar Weather Station"
"1396","8/27/1966",87,57,0,"Cedar Weather Station","Cedar Weather Station"
"1397","8/28/1966",85,61,0,"Cedar Weather Station","Cedar Weather Station"
"1398","8/29/1966",90,61,0,"Cedar Weather Station","Cedar Weather Station"
"1399","8/30/1966",85,58,0,"Cedar Weather Station","Cedar Weather Station"
"1400","8/31/1966",88,61,0,"Cedar Weather Station","Cedar Weather Station"
"1401","9/1/1966",86,65,0.21,"Cedar Weather Station","Cedar Weather Station"
"1402","9/2/1966",79,65,0.69,"Cedar Weather Station","Cedar Weather Station"
"1403","9/3/1966",78,58,0,"Cedar Weather Station","Cedar Weather Station"
"1404","9/4/1966",76,53,0,"Cedar Weather Station","Cedar Weather Station"
"1405","9/5/1966",67,50,0,"Cedar Weather Station","Cedar Weather Station"
"1406","9/6/1966",74,45,0,"Cedar Weather Station","Cedar Weather Station"
"1407","9/7/1966",76,44,0,"Cedar Weather Station","Cedar Weather Station"
"1408","9/8/1966",79,51,0,"Cedar Weather Station","Cedar Weather Station"
"1409","9/9/1966",82,54,0,"Cedar Weather Station","Cedar Weather Station"
"1410","9/10/1966",83,57,0,"Cedar Weather Station","Cedar Weather Station"
"1411","9/11/1966",78,56,0.03,"Cedar Weather Station","Cedar Weather Station"
"1412","9/12/1966",83,59,0,"Cedar Weather Station","Cedar Weather Station"
"1413","9/13/1966",81,57,2.05,"Cedar Weather Station","Cedar Weather Station"
"1414","9/14/1966",65,43,0.08,"Cedar Weather Station","Cedar Weather Station"
"1415","9/15/1966",69,35,0,"Cedar Weather Station","Cedar Weather Station"
"1416","9/16/1966",71,39,0,"Cedar Weather Station","Cedar Weather Station"
"1417","9/17/1966",72,46,0,"Cedar Weather Station","Cedar Weather Station"
"1418","9/18/1966",72,44,0,"Cedar Weather Station","Cedar Weather Station"
"1419","9/19/1966",75,43,0,"Cedar Weather Station","Cedar Weather Station"
"1420","9/20/1966",63,50,0,"Cedar Weather Station","Cedar Weather Station"
"1421","9/21/1966",77,46,0.01,"Cedar Weather Station","Cedar Weather Station"
"1422","9/22/1966",75,41,0,"Cedar Weather Station","Cedar Weather Station"
"1423","9/23/1966",69,43,0,"Cedar Weather Station","Cedar Weather Station"
"1424","9/24/1966",66,42,0.03,"Cedar Weather Station","Cedar Weather Station"
"1425","9/25/1966",63,34,0.01,"Cedar Weather Station","Cedar Weather Station"
"1426","9/26/1966",62,29,0,"Cedar Weather Station","Cedar Weather Station"
"1427","9/27/1966",60,37,0,"Cedar Weather Station","Cedar Weather Station"
"1428","9/28/1966",60,43,0.1,"Cedar Weather Station","Cedar Weather Station"
"1429","9/29/1966",59,45,0.08,"Cedar Weather Station","Cedar Weather Station"
"1430","9/30/1966",57,32,0,"Cedar Weather Station","Cedar Weather Station"
"1431","10/1/1966",55,26,0,"Cedar Weather Station","Cedar Weather Station"
"1432","10/2/1966",68,37,0,"Cedar Weather Station","Cedar Weather Station"
"1433","10/3/1966",65,49,0.35,"Cedar Weather Station","Cedar Weather Station"
"1434","10/4/1966",52,39,0.18,"Cedar Weather Station","Cedar Weather Station"
"1435","10/5/1966",61,30,0,"Cedar Weather Station","Cedar Weather Station"
"1436","10/6/1966",73,37,0,"Cedar Weather Station","Cedar Weather Station"
"1437","10/7/1966",78,47,0,"Cedar Weather Station","Cedar Weather Station"
"1438","10/8/1966",82,50,0,"Cedar Weather Station","Cedar Weather Station"
"1439","10/9/1966",64,50,0,"Cedar Weather Station","Cedar Weather Station"
"1440","10/10/1966",57,42,0,"Cedar Weather Station","Cedar Weather Station"
"1441","10/11/1966",62,32,0,"Cedar Weather Station","Cedar Weather Station"
"1442","10/12/1966",55,30,0,"Cedar Weather Station","Cedar Weather Station"
"1443","10/13/1966",55,46,0,"Cedar Weather Station","Cedar Weather Station"
"1444","10/14/1966",56,47,0.37,"Cedar Weather Station","Cedar Weather Station"
"1445","10/15/1966",48,32,1.92,"Cedar Weather Station","Cedar Weather Station"
"1446","10/16/1966",45,21,0.02,"Cedar Weather Station","Cedar Weather Station"
"1447","10/17/1966",58,25,0,"Cedar Weather Station","Cedar Weather Station"
"1448","10/18/1966",61,42,0,"Cedar Weather Station","Cedar Weather Station"
"1449","10/19/1966",57,26,0,"Cedar Weather Station","Cedar Weather Station"
"1450","10/20/1966",66,32,0,"Cedar Weather Station","Cedar Weather Station"
"1451","10/21/1966",62,51,0,"Cedar Weather Station","Cedar Weather Station"
"1452","10/22/1966",58,37,0,"Cedar Weather Station","Cedar Weather Station"
"1453","10/23/1966",52,29,0,"Cedar Weather Station","Cedar Weather Station"
"1454","10/24/1966",50,21,0,"Cedar Weather Station","Cedar Weather Station"
"1455","10/25/1966",64,21,0,"Cedar Weather Station","Cedar Weather Station"
"1456","10/26/1966",68,28,0,"Cedar Weather Station","Cedar Weather Station"
"1457","10/27/1966",70,45,0,"Cedar Weather Station","Cedar Weather Station"
"1458","10/28/1966",63,36,0,"Cedar Weather Station","Cedar Weather Station"
"1459","10/29/1966",45,22,0,"Cedar Weather Station","Cedar Weather Station"
"1460","10/30/1966",48,28,0,"Cedar Weather Station","Cedar Weather Station"
"1461","10/31/1966",49,32,0,"Cedar Weather Station","Cedar Weather Station"
"1462","11/1/1966",34,21,0,"Cedar Weather Station","Cedar Weather Station"
"1463","11/2/1966",30,4,0,"Cedar Weather Station","Cedar Weather Station"
"1464","11/3/1966",33,7,0,"Cedar Weather Station","Cedar Weather Station"
"1465","11/4/1966",38,21,0,"Cedar Weather Station","Cedar Weather Station"
"1466","11/5/1966",40,29,0,"Cedar Weather Station","Cedar Weather Station"
"1467","11/6/1966",48,28,0,"Cedar Weather Station","Cedar Weather Station"
"1468","11/7/1966",45,31,0,"Cedar Weather Station","Cedar Weather Station"
"1469","11/8/1966",41,23,0,"Cedar Weather Station","Cedar Weather Station"
"1470","11/9/1966",31,21,0.13,"Cedar Weather Station","Cedar Weather Station"
"1471","11/10/1966",30,15,0,"Cedar Weather Station","Cedar Weather Station"
"1472","11/11/1966",26,14,0.16,"Cedar Weather Station","Cedar Weather Station"
"1473","11/12/1966",26,-8,0,"Cedar Weather Station","Cedar Weather Station"
"1474","11/13/1966",40,18,0,"Cedar Weather Station","Cedar Weather Station"
"1475","11/14/1966",31,10,0,"Cedar Weather Station","Cedar Weather Station"
"1476","11/15/1966",50,24,0,"Cedar Weather Station","Cedar Weather Station"
"1477","11/16/1966",52,26,0,"Cedar Weather Station","Cedar Weather Station"
"1478","11/17/1966",41,31,0,"Cedar Weather Station","Cedar Weather Station"
"1479","11/18/1966",34,13,0,"Cedar Weather Station","Cedar Weather Station"
"1480","11/19/1966",32,11,0,"Cedar Weather Station","Cedar Weather Station"
"1481","11/20/1966",42,21,0,"Cedar Weather Station","Cedar Weather Station"
"1482","11/21/1966",48,26,0,"Cedar Weather Station","Cedar Weather Station"
"1483","11/22/1966",53,40,0,"Cedar Weather Station","Cedar Weather Station"
"1484","11/23/1966",47,32,0,"Cedar Weather Station","Cedar Weather Station"
"1485","11/24/1966",41,24,0.01,"Cedar Weather Station","Cedar Weather Station"
"1486","11/25/1966",39,29,0.1,"Cedar Weather Station","Cedar Weather Station"
"1487","11/26/1966",45,33,0,"Cedar Weather Station","Cedar Weather Station"
"1488","11/27/1966",41,21,0,"Cedar Weather Station","Cedar Weather Station"
"1489","11/28/1966",33,14,0,"Cedar Weather Station","Cedar Weather Station"
"1490","11/29/1966",33,7,0,"Cedar Weather Station","Cedar Weather Station"
"1491","11/30/1966",31,5,0,"Cedar Weather Station","Cedar Weather Station"
"1492","12/1/1966",9,-6,0,"Cedar Weather Station","Cedar Weather Station"
"1493","12/2/1966",14,-1,0,"Cedar Weather Station","Cedar Weather Station"
"1494","12/3/1966",21,-4,0,"Cedar Weather Station","Cedar Weather Station"
"1495","12/4/1966",24,12,0.29,"Cedar Weather Station","Cedar Weather Station"
"1496","12/5/1966",28,5,0,"Cedar Weather Station","Cedar Weather Station"
"1497","12/6/1966",40,24,0.07,"Cedar Weather Station","Cedar Weather Station"
"1498","12/7/1966",29,9,0.02,"Cedar Weather Station","Cedar Weather Station"
"1499","12/8/1966",35,27,0.38,"Cedar Weather Station","Cedar Weather Station"
"1500","12/9/1966",32,15,0,"Cedar Weather Station","Cedar Weather Station"
"1501","12/10/1966",17,-1,0,"Cedar Weather Station","Cedar Weather Station"
"1502","12/11/1966",19,-16,0,"Cedar Weather Station","Cedar Weather Station"
"1503","12/12/1966",28,4,0,"Cedar Weather Station","Cedar Weather Station"
"1504","12/13/1966",30,13,0,"Cedar Weather Station","Cedar Weather Station"
"1505","12/14/1966",30,7,0,"Cedar Weather Station","Cedar Weather Station"
"1506","12/15/1966",33,20,0,"Cedar Weather Station","Cedar Weather Station"
"1507","12/16/1966",43,26,0,"Cedar Weather Station","Cedar Weather Station"
"1508","12/17/1966",39,28,0,"Cedar Weather Station","Cedar Weather Station"
"1509","12/18/1966",33,26,0,"Cedar Weather Station","Cedar Weather Station"
"1510","12/19/1966",36,25,0.03,"Cedar Weather Station","Cedar Weather Station"
"1511","12/20/1966",35,27,0,"Cedar Weather Station","Cedar Weather Station"
"1512","12/21/1966",29,7,0.07,"Cedar Weather Station","Cedar Weather Station"
"1513","12/22/1966",15,-6,0,"Cedar Weather Station","Cedar Weather Station"
"1514","12/23/1966",11,-8,0,"Cedar Weather Station","Cedar Weather Station"
"1515","12/24/1966",26,-2,0,"Cedar Weather Station","Cedar Weather Station"
"1516","12/25/1966",17,-2,0,"Cedar Weather Station","Cedar Weather Station"
"1517","12/26/1966",15,-7,0,"Cedar Weather Station","Cedar Weather Station"
"1518","12/27/1966",19,-6,0,"Cedar Weather Station","Cedar Weather Station"
"1519","12/28/1966",24,11,0.12,"Cedar Weather Station","Cedar Weather Station"
"1520","12/29/1966",25,-1,0,"Cedar Weather Station","Cedar Weather Station"
"1521","12/30/1966",25,-5,0,"Cedar Weather Station","Cedar Weather Station"
"1522","12/31/1966",24,8,0,"Cedar Weather Station","Cedar Weather Station"
"1523","1/1/1967",22,9,0,"Cedar Weather Station","Cedar Weather Station"
"1524","1/2/1967",30,15,0.1,"Cedar Weather Station","Cedar Weather Station"
"1525","1/3/1967",23,-6,0,"Cedar Weather Station","Cedar Weather Station"
"1526","1/4/1967",19,0,0.1,"Cedar Weather Station","Cedar Weather Station"
"1527","1/5/1967",20,3,0,"Cedar Weather Station","Cedar Weather Station"
"1528","1/6/1967",25,19,0.34,"Cedar Weather Station","Cedar Weather Station"
"1529","1/7/1967",25,10,0.6,"Cedar Weather Station","Cedar Weather Station"
"1530","1/8/1967",13,-22,0,"Cedar Weather Station","Cedar Weather Station"
"1531","1/9/1967",30,3,0.01,"Cedar Weather Station","Cedar Weather Station"
"1532","1/10/1967",25,5,0,"Cedar Weather Station","Cedar Weather Station"
"1533","1/11/1967",25,-8,0,"Cedar Weather Station","Cedar Weather Station"
"1534","1/12/1967",35,21,0,"Cedar Weather Station","Cedar Weather Station"
"1535","1/13/1967",37,24,0.01,"Cedar Weather Station","Cedar Weather Station"
"1536","1/14/1967",30,8,0.23,"Cedar Weather Station","Cedar Weather Station"
"1537","1/15/1967",9,-15,0,"Cedar Weather Station","Cedar Weather Station"
"1538","1/16/1967",27,0,0.46,"Cedar Weather Station","Cedar Weather Station"
"1539","1/17/1967",12,-24,0.01,"Cedar Weather Station","Cedar Weather Station"
"1540","1/18/1967",-4,-37,0.06,"Cedar Weather Station","Cedar Weather Station"
"1541","1/19/1967",8,-7,0,"Cedar Weather Station","Cedar Weather Station"
"1542","1/20/1967",38,0,0,"Cedar Weather Station","Cedar Weather Station"
"1543","1/21/1967",38,14,0,"Cedar Weather Station","Cedar Weather Station"
"1544","1/22/1967",38,25,0,"Cedar Weather Station","Cedar Weather Station"
"1545","1/23/1967",40,15,0,"Cedar Weather Station","Cedar Weather Station"
"1546","1/24/1967",30,6,0.7,"Cedar Weather Station","Cedar Weather Station"
"1547","1/25/1967",26,6,0.1,"Cedar Weather Station","Cedar Weather Station"
"1548","1/26/1967",15,-5,0,"Cedar Weather Station","Cedar Weather Station"
"1549","1/27/1967",24,-5,0,"Cedar Weather Station","Cedar Weather Station"
"1550","1/28/1967",24,2,0,"Cedar Weather Station","Cedar Weather Station"
"1551","1/29/1967",20,17,0.22,"Cedar Weather Station","Cedar Weather Station"
"1552","1/30/1967",27,16,0.16,"Cedar Weather Station","Cedar Weather Station"
"1553","1/31/1967",33,12,0.06,"Cedar Weather Station","Cedar Weather Station"
"1554","2/1/1967",14,-3,0.19,"Cedar Weather Station","Cedar Weather Station"
"1555","2/2/1967",11,-22,0,"Cedar Weather Station","Cedar Weather Station"
"1556","2/3/1967",31,3,0,"Cedar Weather Station","Cedar Weather Station"
"1557","2/4/1967",37,19,0,"Cedar Weather Station","Cedar Weather Station"
"1558","2/5/1967",20,0,0.1,"Cedar Weather Station","Cedar Weather Station"
"1559","2/6/1967",10,-27,0,"Cedar Weather Station","Cedar Weather Station"
"1560","2/7/1967",14,-25,0.01,"Cedar Weather Station","Cedar Weather Station"
"1561","2/8/1967",27,-3,0,"Cedar Weather Station","Cedar Weather Station"
"1562","2/9/1967",34,1,0,"Cedar Weather Station","Cedar Weather Station"
"1563","2/10/1967",35,3,0.1,"Cedar Weather Station","Cedar Weather Station"
"1564","2/11/1967",5,-14,0,"Cedar Weather Station","Cedar Weather Station"
"1565","2/12/1967",4,-32,0.04,"Cedar Weather Station","Cedar Weather Station"
"1566","2/13/1967",39,1,0,"Cedar Weather Station","Cedar Weather Station"
"1567","2/14/1967",38,23,0,"Cedar Weather Station","Cedar Weather Station"
"1568","2/15/1967",24,-4,0.48,"Cedar Weather Station","Cedar Weather Station"
"1569","2/16/1967",3,-28,0,"Cedar Weather Station","Cedar Weather Station"
"1570","2/17/1967",10,-8,0.09,"Cedar Weather Station","Cedar Weather Station"
"1571","2/18/1967",15,-2,0.02,"Cedar Weather Station","Cedar Weather Station"
"1572","2/19/1967",24,3,0.14,"Cedar Weather Station","Cedar Weather Station"
"1573","2/20/1967",15,-6,0.01,"Cedar Weather Station","Cedar Weather Station"
"1574","2/21/1967",25,-6,0,"Cedar Weather Station","Cedar Weather Station"
"1575","2/22/1967",25,-1,0.09,"Cedar Weather Station","Cedar Weather Station"
"1576","2/23/1967",15,-5,0.04,"Cedar Weather Station","Cedar Weather Station"
"1577","2/24/1967",2,-24,0,"Cedar Weather Station","Cedar Weather Station"
"1578","2/25/1967",12,-35,0,"Cedar Weather Station","Cedar Weather Station"
"1579","2/26/1967",38,-5,0,"Cedar Weather Station","Cedar Weather Station"
"1580","2/27/1967",35,20,0,"Cedar Weather Station","Cedar Weather Station"
"1581","2/28/1967",30,0,0,"Cedar Weather Station","Cedar Weather Station"
"1582","3/1/1967",36,12,0,"Cedar Weather Station","Cedar Weather Station"
"1583","3/2/1967",43,25,0,"Cedar Weather Station","Cedar Weather Station"
"1584","3/3/1967",37,10,0,"Cedar Weather Station","Cedar Weather Station"
"1585","3/4/1967",33,2,0,"Cedar Weather Station","Cedar Weather Station"
"1586","3/5/1967",29,17,0,"Cedar Weather Station","Cedar Weather Station"
"1587","3/6/1967",34,4,0.02,"Cedar Weather Station","Cedar Weather Station"
"1588","3/7/1967",28,-14,0,"Cedar Weather Station","Cedar Weather Station"
"1589","3/8/1967",31,-8,0,"Cedar Weather Station","Cedar Weather Station"
"1590","3/9/1967",43,22,0,"Cedar Weather Station","Cedar Weather Station"
"1591","3/10/1967",49,20,0,"Cedar Weather Station","Cedar Weather Station"
